Time,Rainfall,Soil_Moisture1,Soil_Moisture2,Soil_Moisture3,Depth (cm)
15-05-2013 12:00,0,0.5763,0.5062,0.3697,30
15-05-2013 13:00,0,0.5759,0.5062,0.3694,30
15-05-2013 14:00,0,0.5756,0.5062,0.3689,30
15-05-2013 15:00,0,0.5753,0.5062,0.3686,30
15-05-2013 16:00,0,0.5765,0.5059,0.3683,30
15-05-2013 17:00,0,0.5773,0.5059,0.3682,30
15-05-2013 18:00,0,0.5774,0.5058,0.3681,30
15-05-2013 19:00,0,0.5772,0.5058,0.3682,30
15-05-2013 20:00,0,0.5769,0.5056,0.368,30
15-05-2013 21:00,0,0.5769,0.5056,0.368,30
15-05-2013 22:00,0,0.5769,0.5054,0.3681,30
15-05-2013 23:00,0,0.5772,0.5054,0.3682,30
16-05-2013 0:00,0,0.5774,0.5054,0.3685,30
16-05-2013 1:00,0,0.5774,0.5054,0.3689,30
16-05-2013 2:00,0,0.5774,0.506,0.3694,30
16-05-2013 3:00,0,0.5774,0.506,0.3699,30
16-05-2013 4:00,0,0.5776,0.5061,0.3705,30
16-05-2013 5:00,0,0.5777,0.5061,0.3708,30
16-05-2013 6:00,0,0.5778,0.5058,0.3711,30
16-05-2013 7:00,0,0.5777,0.5058,0.3712,30
16-05-2013 8:00,0,0.5777,0.5057,0.3712,30
16-05-2013 9:00,0,0.5776,0.5057,0.371,30
16-05-2013 10:00,0,0.5773,0.5054,0.3707,30
16-05-2013 11:00,0,0.5771,0.5054,0.3705,30
16-05-2013 12:00,0,0.5769,0.5052,0.3701,30
16-05-2013 13:00,0,0.5764,0.5052,0.3697,30
16-05-2013 14:00,0,0.5762,0.5051,0.3694,30
16-05-2013 15:00,0,0.5763,0.5051,0.3689,30
16-05-2013 16:00,0,0.5772,0.505,0.3688,30
16-05-2013 17:00,0,0.5773,0.505,0.3686,30
16-05-2013 18:00,0,0.5772,0.5047,0.3683,30
16-05-2013 19:00,0,0.5771,0.5047,0.3682,30
16-05-2013 20:00,0,0.577,0.5046,0.3681,30
16-05-2013 21:00,0,0.5769,0.5046,0.3681,30
16-05-2013 22:00,0,0.5769,0.5045,0.3681,30
16-05-2013 23:00,0,0.577,0.5045,0.3682,30
17-05-2013 0:00,0,0.577,0.5046,0.3683,30
17-05-2013 1:00,0,0.5767,0.5046,0.3685,30
17-05-2013 2:00,0,0.5768,0.5047,0.3688,30
17-05-2013 3:00,0,0.5769,0.5047,0.3692,30
17-05-2013 4:00,0,0.5769,0.5046,0.3695,30
17-05-2013 5:00,0,0.5771,0.5046,0.3699,30
17-05-2013 6:00,0,0.5773,0.5046,0.37,30
17-05-2013 7:00,0,0.5773,0.5046,0.37,30
17-05-2013 8:00,0,0.5773,0.5045,0.37,30
17-05-2013 9:00,0,0.5772,0.5045,0.3699,30
17-05-2013 10:00,0,0.5771,0.5044,0.3697,30
17-05-2013 11:00,0,0.5768,0.5044,0.3695,30
17-05-2013 12:00,0,0.5768,0.5041,0.3693,30
17-05-2013 13:00,0,0.5767,0.5041,0.3691,30
17-05-2013 14:00,0,0.5765,0.5039,0.3688,30
17-05-2013 15:00,0,0.5764,0.5039,0.3687,30
17-05-2013 16:00,0,0.5765,0.5036,0.3684,30
17-05-2013 17:00,0,0.5765,0.5036,0.3682,30
17-05-2013 18:00,0,0.5765,0.5033,0.3682,30
17-05-2013 19:00,0,0.577,0.5033,0.3681,30
17-05-2013 20:00,0,0.5771,0.5031,0.3681,30
17-05-2013 21:00,0,0.5772,0.5031,0.3682,30
17-05-2013 22:00,0,0.577,0.5027,0.3681,30
17-05-2013 23:00,0,0.5772,0.5027,0.3682,30
18-05-2013 0:00,0,0.5769,0.5028,0.3682,30
18-05-2013 1:00,0,0.5768,0.5028,0.3685,30
18-05-2013 2:00,0,0.5766,0.5039,0.3687,30
18-05-2013 3:00,0,0.5765,0.5039,0.3688,30
18-05-2013 4:00,0,0.5767,0.5039,0.3691,30
18-05-2013 5:00,0,0.5769,0.5039,0.3693,30
18-05-2013 6:00,0,0.5769,0.5035,0.3694,30
18-05-2013 7:00,0,0.5769,0.5035,0.3693,30
18-05-2013 8:00,0,0.5768,0.5031,0.3692,30
18-05-2013 9:00,0,0.5767,0.5031,0.3691,30
18-05-2013 10:00,0,0.5765,0.5027,0.3688,30
18-05-2013 11:00,0,0.5761,0.5027,0.3687,30
18-05-2013 12:00,0,0.5759,0.5023,0.3684,30
18-05-2013 13:00,0,0.5755,0.5023,0.3681,30
18-05-2013 14:00,0,0.5752,0.502,0.3678,30
18-05-2013 15:00,0,0.5749,0.502,0.3675,30
18-05-2013 16:00,0,0.5757,0.5019,0.3671,30
18-05-2013 17:00,0,0.5765,0.5019,0.367,30
18-05-2013 18:00,0,0.5766,0.5016,0.367,30
18-05-2013 19:00,0,0.5765,0.5016,0.367,30
18-05-2013 20:00,0,0.5763,0.5014,0.367,30
18-05-2013 21:00,0,0.576,0.5014,0.3669,30
18-05-2013 22:00,0.2,0.5761,0.5015,0.3669,30
18-05-2013 23:00,0.2,0.5764,0.5015,0.367,30
19-05-2013 0:00,0.2,0.5765,0.5015,0.3672,30
19-05-2013 1:00,0.2,0.5762,0.5015,0.3675,30
19-05-2013 2:00,0.4,0.576,0.5017,0.3678,30
19-05-2013 3:00,0.2,0.5759,0.5017,0.3681,30
19-05-2013 4:00,0,0.576,0.5015,0.3682,30
19-05-2013 5:00,0,0.576,0.5015,0.3685,30
19-05-2013 6:00,0,0.5761,0.5015,0.3686,30
19-05-2013 7:00,0,0.576,0.5015,0.3686,30
19-05-2013 8:00,0,0.5759,0.5015,0.3684,30
19-05-2013 9:00,0,0.5757,0.5015,0.3682,30
19-05-2013 10:00,0.4,0.5754,0.5012,0.368,30
19-05-2013 11:00,0,0.5752,0.5012,0.3676,30
19-05-2013 12:00,0,0.5748,0.501,0.3673,30
19-05-2013 13:00,0,0.5743,0.501,0.3669,30
19-05-2013 14:00,0,0.5739,0.5008,0.3664,30
19-05-2013 15:00,0,0.5735,0.5008,0.3661,30
19-05-2013 16:00,0,0.5748,0.5005,0.3657,30
19-05-2013 17:00,0,0.5758,0.5005,0.3655,30
19-05-2013 18:00,0,0.5758,0.5002,0.3654,30
19-05-2013 19:00,0,0.5756,0.5002,0.3654,30
19-05-2013 20:00,0,0.5754,0.4999,0.3654,30
19-05-2013 21:00,0,0.5752,0.4999,0.3654,30
19-05-2013 22:00,0,0.5752,0.4999,0.3653,30
19-05-2013 23:00,0,0.5755,0.4999,0.3654,30
20-05-2013 0:00,0,0.5756,0.4998,0.3658,30
20-05-2013 1:00,0,0.5756,0.4998,0.3661,30
20-05-2013 2:00,0,0.5758,0.501,0.3666,30
20-05-2013 3:00,0,0.5757,0.501,0.3672,30
20-05-2013 4:00,0.2,0.576,0.5008,0.3678,30
20-05-2013 5:00,0.2,0.576,0.5008,0.3682,30
20-05-2013 6:00,0,0.5762,0.5003,0.3686,30
20-05-2013 7:00,0,0.5761,0.5003,0.3688,30
20-05-2013 8:00,0,0.5761,0.4999,0.3688,30
20-05-2013 9:00,0,0.576,0.4999,0.3687,30
20-05-2013 10:00,0,0.5759,0.4995,0.3685,30
20-05-2013 11:00,0,0.5756,0.4995,0.3683,30
20-05-2013 12:00,0,0.5753,0.4992,0.368,30
20-05-2013 13:00,0,0.5749,0.4992,0.3677,30
20-05-2013 14:00,0,0.5745,0.4989,0.3673,30
20-05-2013 15:00,0,0.5742,0.4989,0.367,30
20-05-2013 16:00,0,0.5756,0.4987,0.3666,30
20-05-2013 17:00,0,0.5763,0.4987,0.3663,30
20-05-2013 18:00,0,0.5763,0.4985,0.3663,30
20-05-2013 19:00,0,0.5761,0.4985,0.3663,30
20-05-2013 20:00,0,0.5758,0.4986,0.3661,30
20-05-2013 21:00,0,0.5757,0.4986,0.366,30
20-05-2013 22:00,0,0.5756,0.4987,0.366,30
20-05-2013 23:00,0,0.576,0.4987,0.3661,30
21-05-2013 0:00,0,0.5763,0.4988,0.3664,30
21-05-2013 1:00,0,0.5762,0.4988,0.3668,30
21-05-2013 2:00,0,0.576,0.499,0.3672,30
21-05-2013 3:00,0,0.5761,0.499,0.3678,30
21-05-2013 4:00,0,0.5762,0.4991,0.3682,30
21-05-2013 5:00,0,0.5764,0.4991,0.3686,30
21-05-2013 6:00,0,0.5765,0.4992,0.3688,30
21-05-2013 7:00,0,0.5765,0.4992,0.3689,30
21-05-2013 8:00,0,0.5764,0.4607,0.3689,30
21-05-2013 9:00,0,0.5762,0.4606,0.3688,30
21-05-2013 10:00,0,0.576,0.4604,0.3684,30
21-05-2013 11:00,0,0.5756,0.4603,0.3682,30
21-05-2013 12:00,0,0.5752,0.46,0.3679,30
21-05-2013 13:00,0,0.575,0.4597,0.3675,30
21-05-2013 14:00,0,0.5745,0.4595,0.3671,30
21-05-2013 15:00,0,0.5742,0.4592,0.3667,30
21-05-2013 16:00,0,0.5755,0.4592,0.3664,30
21-05-2013 17:00,0,0.5762,0.4604,0.3661,30
21-05-2013 18:00,0,0.5762,0.4606,0.3659,30
21-05-2013 19:00,0,0.576,0.4604,0.3659,30
21-05-2013 20:00,0,0.5758,0.4603,0.3658,30
21-05-2013 21:00,0,0.5756,0.46,0.3658,30
21-05-2013 22:00,0,0.5756,0.4601,0.3657,30
21-05-2013 23:00,0,0.576,0.4602,0.3658,30
22-05-2013 0:00,0,0.576,0.4603,0.366,30
22-05-2013 1:00,0,0.576,0.4603,0.3664,30
22-05-2013 2:00,0,0.5756,0.4601,0.3669,30
22-05-2013 3:00,0,0.5759,0.4603,0.3674,30
22-05-2013 4:00,0,0.576,0.4606,0.3678,30
22-05-2013 5:00,0,0.5761,0.4607,0.3682,30
22-05-2013 6:00,0,0.5764,0.4608,0.3685,30
22-05-2013 7:00,0,0.5761,0.4606,0.3686,30
22-05-2013 8:00,0,0.576,0.4606,0.3685,30
22-05-2013 9:00,0,0.5759,0.4605,0.3684,30
22-05-2013 10:00,0,0.5755,0.4601,0.3682,30
22-05-2013 11:00,0,0.5751,0.4598,0.3678,30
22-05-2013 12:00,0,0.5748,0.4597,0.3675,30
22-05-2013 13:00,0,0.5743,0.4594,0.367,30
22-05-2013 14:00,0,0.5739,0.459,0.3666,30
22-05-2013 15:00,0,0.5735,0.4586,0.3662,30
22-05-2013 16:00,0,0.5751,0.4588,0.3658,30
22-05-2013 17:00,0,0.5757,0.4602,0.3654,30
22-05-2013 18:00,0,0.5758,0.4603,0.3654,30
22-05-2013 19:00,0,0.5756,0.4601,0.3652,30
22-05-2013 20:00,0,0.5752,0.46,0.3652,30
22-05-2013 21:00,0,0.5752,0.4598,0.3651,30
22-05-2013 22:00,0,0.5751,0.4597,0.365,30
22-05-2013 23:00,0,0.5753,0.4598,0.3651,30
23-05-2013 0:00,0,0.5756,0.46,0.3652,30
23-05-2013 1:00,0,0.5754,0.4599,0.3656,30
23-05-2013 2:00,0,0.5751,0.4598,0.366,30
23-05-2013 3:00,0,0.5752,0.46,0.3665,30
23-05-2013 4:00,0,0.5753,0.4601,0.367,30
23-05-2013 5:00,0,0.5755,0.4602,0.3674,30
23-05-2013 6:00,0,0.5756,0.4602,0.3676,30
23-05-2013 7:00,0,0.5754,0.4601,0.3678,30
23-05-2013 8:00,0,0.5753,0.46,0.3676,30
23-05-2013 9:00,0,0.575,0.4597,0.3676,30
23-05-2013 10:00,0,0.5747,0.4596,0.3674,30
23-05-2013 11:00,0,0.5747,0.4598,0.367,30
23-05-2013 12:00,0,0.5749,0.46,0.3667,30
23-05-2013 13:00,0,0.5747,0.4598,0.3665,30
23-05-2013 14:00,0,0.5747,0.4598,0.3662,30
23-05-2013 15:00,0,0.5744,0.4596,0.3659,30
23-05-2013 16:00,0,0.5742,0.4595,0.3656,30
23-05-2013 17:00,0,0.5742,0.4594,0.3653,30
23-05-2013 18:00,0,0.5747,0.4596,0.3652,30
23-05-2013 19:00,0,0.5747,0.4596,0.3652,30
23-05-2013 20:00,0,0.5747,0.4596,0.3651,30
23-05-2013 21:00,0,0.5745,0.4596,0.3652,30
23-05-2013 22:00,0,0.5743,0.4596,0.3651,30
23-05-2013 23:00,0,0.5747,0.4597,0.3652,30
24-05-2013 0:00,0,0.5747,0.4598,0.3653,30
24-05-2013 1:00,0,0.5744,0.4596,0.3655,30
24-05-2013 2:00,0,0.5743,0.4595,0.3657,30
24-05-2013 3:00,0,0.5747,0.4596,0.366,30
24-05-2013 4:00,0,0.575,0.4599,0.3662,30
24-05-2013 5:00,0,0.5752,0.4601,0.3664,30
24-05-2013 6:00,0,0.5752,0.4602,0.3665,30
24-05-2013 7:00,0,0.5752,0.4602,0.3666,30
24-05-2013 8:00,0,0.575,0.46,0.3664,30
24-05-2013 9:00,0,0.5748,0.46,0.3664,30
24-05-2013 10:00,0,0.5747,0.46,0.3663,30
24-05-2013 11:00,0,0.5745,0.4597,0.3661,30
24-05-2013 12:00,0,0.5742,0.4596,0.3658,30
24-05-2013 13:00,0,0.574,0.4594,0.3658,30
24-05-2013 14:00,0,0.5739,0.4592,0.3655,30
24-05-2013 15:00,0,0.5738,0.4591,0.3652,30
24-05-2013 16:00,0,0.5739,0.4592,0.3651,30
24-05-2013 17:00,0,0.5739,0.4592,0.3649,30
24-05-2013 18:00,0,0.5737,0.4591,0.3647,30
24-05-2013 19:00,0,0.5737,0.459,0.3646,30
24-05-2013 20:00,0,0.5735,0.4588,0.3645,30
24-05-2013 21:00,0,0.574,0.4592,0.3643,30
24-05-2013 22:00,0,0.5742,0.4596,0.3643,30
24-05-2013 23:00,0,0.5739,0.4595,0.3643,30
25-05-2013 0:00,0,0.5737,0.459,0.3642,30
25-05-2013 1:00,0,0.5735,0.4589,0.3641,30
25-05-2013 2:00,0,0.5732,0.4585,0.3642,30
25-05-2013 3:00,0,0.573,0.4584,0.3642,30
25-05-2013 4:00,0,0.573,0.4584,0.3642,30
25-05-2013 5:00,0,0.5731,0.4584,0.3643,30
25-05-2013 6:00,0,0.573,0.4584,0.3643,30
25-05-2013 7:00,0,0.5729,0.4583,0.3642,30
25-05-2013 8:00,0,0.5726,0.4582,0.3641,30
25-05-2013 9:00,0,0.5725,0.4581,0.364,30
25-05-2013 10:00,0,0.5724,0.458,0.3639,30
25-05-2013 11:00,0,0.5721,0.4578,0.3636,30
25-05-2013 12:00,0,0.572,0.4576,0.3635,30
25-05-2013 13:00,0,0.5717,0.4574,0.3633,30
25-05-2013 14:00,0,0.5713,0.4571,0.3632,30
25-05-2013 15:00,0,0.5711,0.4569,0.363,30
25-05-2013 16:00,0,0.5712,0.4569,0.3627,30
25-05-2013 17:00,0,0.572,0.4574,0.3627,30
25-05-2013 18:00,0,0.5721,0.4575,0.3626,30
25-05-2013 19:00,0,0.5716,0.4573,0.3627,30
25-05-2013 20:00,0,0.5716,0.4572,0.3625,30
25-05-2013 21:00,0,0.5717,0.4574,0.3624,30
25-05-2013 22:00,0,0.5715,0.4572,0.3626,30
25-05-2013 23:00,0,0.5713,0.4568,0.3626,30
26-05-2013 0:00,0,0.5713,0.4568,0.3627,30
26-05-2013 1:00,0,0.5713,0.4567,0.3627,30
26-05-2013 2:00,0,0.5707,0.4564,0.3629,30
26-05-2013 3:00,0,0.5708,0.4564,0.3629,30
26-05-2013 4:00,0,0.5706,0.4563,0.3629,30
26-05-2013 5:00,0,0.5706,0.4563,0.363,30
26-05-2013 6:00,0,0.5708,0.4564,0.363,30
26-05-2013 7:00,0,0.5707,0.4562,0.3629,30
26-05-2013 8:00,0,0.5703,0.4559,0.3627,30
26-05-2013 9:00,0,0.5701,0.4558,0.3626,30
26-05-2013 10:00,0,0.5699,0.4556,0.3623,30
26-05-2013 11:00,0,0.5696,0.4556,0.3621,30
26-05-2013 12:00,0,0.5693,0.4552,0.3618,30
26-05-2013 13:00,0,0.569,0.4549,0.3616,30
26-05-2013 14:00,0,0.5687,0.4546,0.3613,30
26-05-2013 15:00,0,0.5686,0.4545,0.361,30
26-05-2013 16:00,0,0.5695,0.4547,0.3607,30
26-05-2013 17:00,0,0.5702,0.4555,0.3606,30
26-05-2013 18:00,0,0.5704,0.4559,0.3606,30
26-05-2013 19:00,0,0.5705,0.4559,0.3607,30
26-05-2013 20:00,0,0.5704,0.4558,0.3608,30
26-05-2013 21:00,0,0.5704,0.4557,0.3609,30
26-05-2013 22:00,0,0.5703,0.4559,0.3608,30
26-05-2013 23:00,0,0.5707,0.456,0.361,30
27-05-2013 0:00,0,0.5708,0.4561,0.3612,30
27-05-2013 1:00,0,0.5707,0.4559,0.3615,30
27-05-2013 2:00,0,0.5706,0.456,0.3619,30
27-05-2013 3:00,0,0.5708,0.4561,0.3623,30
27-05-2013 4:00,0,0.571,0.4562,0.3627,30
27-05-2013 5:00,0,0.5713,0.4564,0.3631,30
27-05-2013 6:00,0,0.5713,0.4566,0.3633,30
27-05-2013 7:00,0,0.5715,0.4568,0.3634,30
27-05-2013 8:00,0,0.5714,0.4568,0.3634,30
27-05-2013 9:00,0,0.5713,0.4568,0.3635,30
27-05-2013 10:00,0,0.5713,0.4567,0.3633,30
27-05-2013 11:00,0,0.5711,0.4565,0.3631,30
27-05-2013 12:00,0,0.5708,0.4562,0.3629,30
27-05-2013 13:00,0,0.5705,0.4561,0.3627,30
27-05-2013 14:00,0,0.5702,0.4559,0.3624,30
27-05-2013 15:00,0,0.5702,0.4559,0.3622,30
27-05-2013 16:00,0,0.5709,0.456,0.3619,30
27-05-2013 17:00,0,0.5713,0.4565,0.3617,30
27-05-2013 18:00,0,0.5716,0.4568,0.3617,30
27-05-2013 19:00,0,0.5714,0.4568,0.3617,30
27-05-2013 20:00,0,0.5713,0.4567,0.3617,30
27-05-2013 21:00,0,0.5713,0.4566,0.3616,30
27-05-2013 22:00,0,0.5713,0.4567,0.3615,30
27-05-2013 23:00,0,0.5714,0.4568,0.3617,30
28-05-2013 0:00,0,0.5714,0.4568,0.362,30
28-05-2013 1:00,0,0.5712,0.4566,0.3621,30
28-05-2013 2:00,0,0.5709,0.4565,0.3624,30
28-05-2013 3:00,0,0.571,0.4567,0.3627,30
28-05-2013 4:00,0,0.5712,0.4568,0.363,30
28-05-2013 5:00,0,0.5713,0.4568,0.3632,30
28-05-2013 6:00,0,0.5713,0.457,0.3633,30
28-05-2013 7:00,0,0.5714,0.4571,0.3633,30
28-05-2013 8:00,0,0.5713,0.4571,0.3633,30
28-05-2013 9:00,0,0.5712,0.457,0.3632,30
28-05-2013 10:00,0,0.571,0.4568,0.363,30
28-05-2013 11:00,0,0.5708,0.4568,0.3627,30
28-05-2013 12:00,0,0.5706,0.4565,0.3625,30
28-05-2013 13:00,0,0.5702,0.4563,0.3622,30
28-05-2013 14:00,0,0.57,0.456,0.3619,30
28-05-2013 15:00,0,0.5695,0.4556,0.3616,30
28-05-2013 16:00,0,0.5704,0.4558,0.3614,30
28-05-2013 17:00,0,0.5712,0.4566,0.3612,30
28-05-2013 18:00,0,0.5714,0.4568,0.3611,30
28-05-2013 19:00,0,0.5715,0.4569,0.3612,30
28-05-2013 20:00,0,0.5713,0.4568,0.3612,30
28-05-2013 21:00,0,0.5713,0.4568,0.3611,30
28-05-2013 22:00,0,0.5713,0.4568,0.361,30
28-05-2013 23:00,0,0.5713,0.4568,0.3612,30
29-05-2013 0:00,0,0.5713,0.4569,0.3615,30
29-05-2013 1:00,0,0.5713,0.4568,0.3617,30
29-05-2013 2:00,0,0.5712,0.4568,0.3621,30
29-05-2013 3:00,0,0.5716,0.457,0.3625,30
29-05-2013 4:00,0,0.5719,0.4572,0.3629,30
29-05-2013 5:00,0,0.5721,0.4573,0.3632,30
29-05-2013 6:00,0,0.5722,0.4575,0.3633,30
29-05-2013 7:00,0,0.5721,0.4576,0.3634,30
29-05-2013 8:00,0,0.5723,0.4576,0.3634,30
29-05-2013 9:00,0,0.5723,0.4575,0.3633,30
29-05-2013 10:00,0,0.5722,0.4574,0.3632,30
29-05-2013 11:00,0,0.5717,0.4571,0.363,30
29-05-2013 12:00,0,0.5718,0.4571,0.3627,30
29-05-2013 13:00,0,0.5718,0.4572,0.3625,30
29-05-2013 14:00,0,0.5716,0.4571,0.3624,30
29-05-2013 15:00,0,0.5714,0.4568,0.3621,30
29-05-2013 16:00,0,0.5715,0.4569,0.3619,30
29-05-2013 17:00,0,0.5717,0.4571,0.3617,30
29-05-2013 18:00,0,0.5717,0.4571,0.3616,30
29-05-2013 19:00,0,0.5718,0.4572,0.3615,30
29-05-2013 20:00,0,0.5722,0.4573,0.3615,30
29-05-2013 21:00,0,0.5722,0.4573,0.3615,30
29-05-2013 22:00,0,0.572,0.4572,0.3615,30
29-05-2013 23:00,0,0.5722,0.4573,0.3615,30
30-05-2013 0:00,0,0.572,0.4572,0.3616,30
30-05-2013 1:00,0,0.5716,0.4571,0.3617,30
30-05-2013 2:00,0,0.5717,0.457,0.362,30
30-05-2013 3:00,0,0.5714,0.4569,0.3621,30
30-05-2013 4:00,0,0.5717,0.4571,0.3623,30
30-05-2013 5:00,0,0.5717,0.4572,0.3624,30
30-05-2013 6:00,0,0.5718,0.4572,0.3625,30
30-05-2013 7:00,0,0.5718,0.4572,0.3625,30
30-05-2013 8:00,0,0.5717,0.4571,0.3624,30
30-05-2013 9:00,0,0.5717,0.4571,0.3622,30
30-05-2013 10:00,0,0.5715,0.457,0.3621,30
30-05-2013 11:00,0,0.5713,0.4569,0.362,30
30-05-2013 12:00,0,0.5712,0.4568,0.3618,30
30-05-2013 13:00,0,0.5711,0.4566,0.3616,30
30-05-2013 14:00,0,0.5708,0.4564,0.3615,30
30-05-2013 15:00,0,0.5705,0.4562,0.3612,30
30-05-2013 16:00,0,0.5704,0.4561,0.3609,30
30-05-2013 17:00,0,0.5706,0.4562,0.3609,30
30-05-2013 18:00,0,0.5708,0.4564,0.3608,30
30-05-2013 19:00,0,0.5701,0.4558,0.3607,30
30-05-2013 20:00,0,0.57,0.4556,0.3603,30
30-05-2013 21:00,0,0.57,0.4556,0.3603,30
30-05-2013 22:00,0,0.5696,0.4555,0.3603,30
30-05-2013 23:00,0,0.5704,0.4561,0.3602,30
31-05-2013 0:00,0,0.5706,0.4562,0.3603,30
31-05-2013 1:00,0,0.5692,0.4552,0.3603,30
31-05-2013 2:00,0,0.5691,0.4549,0.3601,30
31-05-2013 3:00,0,0.5688,0.4547,0.3601,30
31-05-2013 4:00,0,0.5688,0.4547,0.3601,30
31-05-2013 5:00,0,0.5687,0.4545,0.36,30
31-05-2013 6:00,0,0.5687,0.4545,0.36,30
31-05-2013 7:00,0,0.5684,0.4544,0.3599,30
31-05-2013 8:00,0,0.5682,0.4541,0.3597,30
31-05-2013 9:00,0,0.5682,0.4541,0.3596,30
31-05-2013 10:00,0,0.5682,0.4541,0.3595,30
31-05-2013 11:00,0,0.5681,0.4541,0.3593,30
31-05-2013 12:00,0,0.5678,0.4539,0.3592,30
31-05-2013 13:00,0,0.5675,0.4537,0.3591,30
31-05-2013 14:00,0,0.5674,0.4535,0.3588,30
31-05-2013 15:00,0,0.5672,0.4534,0.3586,30
31-05-2013 16:00,0,0.5672,0.4533,0.3585,30
31-05-2013 17:00,0,0.5672,0.4534,0.3585,30
31-05-2013 18:00,0,0.5671,0.4533,0.3584,30
31-05-2013 19:00,0,0.5674,0.4537,0.3583,30
31-05-2013 20:00,0,0.5678,0.4538,0.3584,30
31-05-2013 21:00,0,0.5678,0.4538,0.3584,30
31-05-2013 22:00,0,0.5678,0.454,0.3585,30
31-05-2013 23:00,0,0.5678,0.4539,0.3585,30
01-06-2013 0:00,0,0.5674,0.4535,0.3586,30
01-06-2013 1:00,0,0.5674,0.4536,0.3586,30
01-06-2013 2:00,0,0.5669,0.4533,0.3588,30
01-06-2013 3:00,0,0.5668,0.4532,0.3589,30
01-06-2013 4:00,0,0.5668,0.4531,0.359,30
01-06-2013 5:00,0,0.5668,0.4532,0.359,30
01-06-2013 6:00,0,0.5667,0.4529,0.359,30
01-06-2013 7:00,0,0.5665,0.4527,0.3589,30
01-06-2013 8:00,0,0.5662,0.4525,0.3587,30
01-06-2013 9:00,0,0.566,0.4524,0.3586,30
01-06-2013 10:00,0,0.5657,0.4523,0.3584,30
01-06-2013 11:00,0,0.5653,0.4519,0.358,30
01-06-2013 12:00,0,0.565,0.4517,0.3578,30
01-06-2013 13:00,0,0.5647,0.4513,0.3574,30
01-06-2013 14:00,0,0.5643,0.451,0.3572,30
01-06-2013 15:00,0,0.5639,0.4509,0.3568,30
01-06-2013 16:00,0,0.5656,0.4509,0.3566,30
01-06-2013 17:00,0,0.5662,0.4521,0.3564,30
01-06-2013 18:00,0,0.5663,0.4524,0.3563,30
01-06-2013 19:00,0,0.5661,0.4523,0.3564,30
01-06-2013 20:00,0,0.566,0.4522,0.3566,30
01-06-2013 21:00,0,0.5661,0.4521,0.3566,30
01-06-2013 22:00,0,0.5659,0.4521,0.3566,30
01-06-2013 23:00,0,0.5662,0.4523,0.3567,30
02-06-2013 0:00,0,0.5665,0.4525,0.357,30
02-06-2013 1:00,0,0.5662,0.4525,0.3573,30
02-06-2013 2:00,0,0.5657,0.4522,0.3577,30
02-06-2013 3:00,0,0.5658,0.4523,0.3581,30
02-06-2013 4:00,0,0.5661,0.4525,0.3585,30
02-06-2013 5:00,0,0.5661,0.4526,0.3588,30
02-06-2013 6:00,0,0.5662,0.4526,0.3591,30
02-06-2013 7:00,0,0.5663,0.4527,0.3591,30
02-06-2013 8:00,0,0.5662,0.4526,0.3591,30
02-06-2013 9:00,0,0.5661,0.4525,0.359,30
02-06-2013 10:00,0,0.5658,0.4524,0.3588,30
02-06-2013 11:00,0,0.5656,0.4521,0.3585,30
02-06-2013 12:00,0,0.5653,0.4518,0.3582,30
02-06-2013 13:00,0,0.5649,0.4516,0.3579,30
02-06-2013 14:00,0,0.5646,0.4513,0.3575,30
02-06-2013 15:00,0,0.5643,0.451,0.3572,30
02-06-2013 16:00,0,0.5657,0.4511,0.3568,30
02-06-2013 17:00,0,0.5665,0.4521,0.3566,30
02-06-2013 18:00,0,0.5667,0.4525,0.3567,30
02-06-2013 19:00,0,0.5665,0.4525,0.3567,30
02-06-2013 20:00,0,0.5664,0.4523,0.3567,30
02-06-2013 21:00,0,0.5663,0.4521,0.3567,30
02-06-2013 22:00,0,0.5661,0.4521,0.3566,30
02-06-2013 23:00,0,0.5665,0.4523,0.3568,30
03-06-2013 0:00,0,0.5666,0.4525,0.3571,30
03-06-2013 1:00,0,0.5664,0.4525,0.3574,30
03-06-2013 2:00,0,0.5661,0.4523,0.3579,30
03-06-2013 3:00,0,0.5662,0.4525,0.3583,30
03-06-2013 4:00,0,0.5664,0.4528,0.3588,30
03-06-2013 5:00,0,0.5665,0.453,0.3591,30
03-06-2013 6:00,0,0.5666,0.4532,0.3594,30
03-06-2013 7:00,0,0.5667,0.4533,0.3595,30
03-06-2013 8:00,0,0.5665,0.4533,0.3595,30
03-06-2013 9:00,0,0.5664,0.4531,0.3594,30
03-06-2013 10:00,0,0.5664,0.453,0.3593,30
03-06-2013 11:00,0,0.5664,0.453,0.3591,30
03-06-2013 12:00,0,0.5657,0.4526,0.3589,30
03-06-2013 13:00,0,0.5661,0.4527,0.3585,30
03-06-2013 14:00,0,0.566,0.4526,0.3583,30
03-06-2013 15:00,0,0.5658,0.4525,0.3581,30
03-06-2013 16:00,0,0.5657,0.4525,0.3579,30
03-06-2013 17:00,0,0.5656,0.4525,0.3578,30
03-06-2013 18:00,0,0.5665,0.4529,0.3577,30
03-06-2013 19:00,0,0.5664,0.4529,0.3576,30
03-06-2013 20:00,0,0.5665,0.453,0.3577,30
03-06-2013 21:00,0,0.5666,0.4531,0.3578,30
03-06-2013 22:00,0,0.5665,0.4532,0.3577,30
03-06-2013 23:00,0,0.5666,0.4532,0.3579,30
